PVTTABLE POINT = ( 827088.926 , 157.894737 , 4.96037247 , 4.61566661 , 6.03540E-6 , 5.87644E-6 , -.01188872 , -.01227212 , 1.00000000 , 1.47114E-5 , 1.14743E-5 , 2465.09868 , 2032.90632 , 287463.445 , 226557.692 , .049425927 , .040747908 , .000000000 , 386.273835 , -204.53537 )  
PVTTABLE POINT = ( 827088.926 , 157.894737 , 4.96037247 , 4.61566661 , 6.03540E-6 , 5.87644E-6 , -.01188872 , -.01227212 , 1.00000000 , 1.47114E-5 , 1.14743E-5 , 2465.09868 , 2032.90632 , 287463.445 , 226557.692 , .049425927 , .040747908 , .000000000 , 386.273835 , -204.53537 )  
PVTTABLE POINT = ( 827088.926 , 168.421053 , 4.83840804 , 4.49032847 , 5.88252E-6 , 5.69572E-6 , -.01129344 , -.01155420 , 1.00000000 , 1.50028E-5 , 1.17022E-5 , 2502.44092 , 2035.28856 , 313621.131 , 247969.896 , .051248781 , .042020263 , .000000000 , 446.227728 , -155.45705 )  
PVTTABLE POINT = ( 827088.926 , 178.947368 , 4.72246961 , 4.37219229 , 5.73761E-6 , 5.52728E-6 , -.01074332 , -.01090218 , 1.00000000 , 1.52918E-5 , 1.19385E-5 , 2539.81499 , 2038.22037 , 340165.624 , 269409.822 , .053093218 , .043305486 , .000000000 , 505.635024 , -107.47300 )  
PVTTABLE POINT = ( 827088.926 , 178.947368 , 4.72246961 , 4.37219229 , 5.73761E-6 , 5.52728E-6 , -.01074332 , -.01090218 , 1.00000000 , 1.52918E-5 , 1.19385E-5 , 2539.81499 , 2038.22037 , 340165.624 , 269409.822 , .053093218 , .043305486 , .000000000 , 505.635024 , -107.47300 )  
PVTTABLE POINT = ( 827088.926 , 189.473684 , 4.61210513 , 4.26060945 , 5.60002E-6 , 5.36982E-6 , -.01023356 , -.01030778 , 1.00000000 , 1.55785E-5 , 1.21811E-5 , 2577.26571 , 2041.64169 , 367102.187 , 290883.230 , .054958050 , .044603736 , .000000000 , 564.532210 , -60.520244 )  
PVTTABLE POINT = ( 827088.926 , 189.473684 , 4.61210513 , 4.26060945 , 5.60002E-6 , 5.36982E-6 , -.01023356 , -.01030778 , 1.00000000 , 1.55785E-5 , 1.21811E-5 , 2577.26571 , 2041.64169 , 367102.187 , 290883.230 , .054958050 , .044603736 , .000000000 , 564.532210 , -60.520244 )  
PVTTABLE POINT = ( 827088.926 , 200.000000 , 4.50691192 , 4.15501220 , 5.46919E-6 , 5.22219E-6 , -.00976010 , -.00976404 , 1.00000000 , 1.58626E-5 , 1.24286E-5 , 2614.79460 , 2045.50882 , 394434.122 , 312395.664 , .056842124 , .045915106 , .000000000 , 622.949320 , -14.540401 )  
PVTTABLE POINT = ( 827088.926 , 200.000000 , 4.50691192 , 4.15501220 , 5.46919E-6 , 5.22219E-6 , -.00976010 , -.00976404 , 1.00000000 , 1.58626E-5 , 1.24286E-5 , 2614.79460 , 2045.50882 , 394434.122 , 312395.664 , .056842124 , .045915106 , .000000000 , 622.949320 , -14.540401 )  
PVTTABLE POINT = ( 827088.926 , .000000000 , 8.08170961 , 8.47948318 , 1.01594E-5 , 1.31409E-5 , -.03333130 , -.05287713 , 1.00000000 , 1.04368E-5 , 1.29878E-5 , 1988.90427 , 2227.91180 , -61298.737 , -100164.29 , .025454792 , .023642964 , .000000000 , -613.07314 , -1151.3230 )  
